osmid,lat,lon
11780843669,37.5780387,127.0626078
11780843692,37.5781201,127.0632854
11780843694,37.5768644,127.06308
11780843695,37.5777165,127.0627023
11780843696,37.5774837,127.0627412
11780843697,37.5775423,127.0627314
11780843719,37.5770012,127.0629182
11780843726,37.5772389,127.0631341
11780843752,37.5773946,127.0603689
11780843753,37.5776456,127.0603312
11780843765,37.5764939,127.0619346
11780843769,37.5766292,127.0628091
11780843770,37.5765149,127.0621322
11780843774,37.5767627,127.0625883
11780843784,37.5764743,127.0617488
11780843797,37.5763931,127.0617627
11780843798,37.5763586,127.0614329
11780843808,37.5771972,127.0615671
11780843809,37.5768885,127.0616217
11780843810,37.5769296,127.0620351
11780843811,37.576762,127.0611789
11780843816,37.5771664,127.061429
11780843817,37.5770132,127.0611377
11780843818,37.577042,127.061429
11780843819,37.5768771,127.06116
11780843824,37.5770359,127.0613668
11780843829,37.5767283,127.0603299
11780843845,37.5768135,127.0603164
11780843846,37.5769253,127.0602987
11780843847,37.5769519,127.0605801
11780843856,37.5762714,127.060014
11780843869,37.576314,127.060429
11780843870,37.5761739,127.0604499
11780843871,37.5762127,127.0608394
11780843878,37.57621,127.0600306
11780843891,37.5761625,127.0595875
11780843892,37.5758932,127.0594448
11780843893,37.5761419,127.0593948
11780843900,37.5765547,127.0598574
11780843913,37.576535,127.0596793
11780843914,37.5768661,127.0594282
11780843915,37.5765137,127.0594878
11780843916,37.5767494,127.0593145
11780843917,37.5764989,127.059354
11780843922,37.5772434,127.0599516
11780843933,37.5771684,127.0589498
11780843938,37.5767354,127.0579385
11780843946,37.5773305,127.0597561
11780843953,37.5774202,127.0594438
11780843992,37.5776634,127.0637058
11780843996,37.5776868,127.0641644
11780844001,37.5778792,127.0642777
11780844019,37.577572,127.0640255
11789255380,37.5823645,127.0590878
11800688714,37.5862355,127.0577177
11800688716,37.5852898,127.058564
11800688717,37.5850562,127.057789
11800688720,37.5852515,127.0579683
11800688737,37.5847973,127.0609783
11800688739,37.5851775,127.0608233
11800688742,37.5850835,127.0558479
11800688756,37.5836819,127.0542418
11800701971,37.583024,127.0554324
11813154283,37.5780045,127.0437738
11813171096,37.5776167,127.0420732
11817463996,37.5846509,127.0555725
11817464009,37.5842324,127.0570156
11817464011,37.584119,127.0571026
11817464012,37.5844653,127.0573282
11817464013,37.5844679,127.0572811
11817464018,37.5842434,127.0577923
11817464021,37.5857175,127.0560367
11817464024,37.5848003,127.0558835
11817464029,37.5847088,127.0608641
11817464033,37.5831836,127.058134
11817464036,37.5832116,127.0565193
11817464037,37.5830376,127.0565169
11817464038,37.5825831,127.0560291
11817673863,37.5858301,127.0590228
11873974704,37.591356,127.0399301
11873974707,37.5918458,127.040118
11873974708,37.5915052,127.0399331
11873974710,37.5919817,127.0399233
11874068756,37.5719027,127.0346342
11874068757,37.5721067,127.0344651
11874068761,37.5726269,127.0342448
11874068764,37.572579,127.0340671
11932423493,37.5700377,127.0562994
11932423496,37.5698177,127.056363
11932423497,37.5698452,127.0566253
12234274160,37.5755719,127.0233197
12234274161,37.5756938,127.023656
12234274162,37.576247,127.0254205
12234274168,37.5780957,127.0325872
12234274172,37.5781265,127.0349236
12234274173,37.5781207,127.0351602
12234274176,37.5781545,127.0381456
12234274177,37.5781604,127.0383541
12234274178,37.578176,127.0385164
12234274180,37.5786396,127.040357
12234274181,37.5792208,127.0422452
12234274182,37.5792756,127.042409
12234274183,37.5792719,127.0423979
12234274185,37.5800354,127.0447002
12234274188,37.5793008,127.0423958
12234274191,37.5786738,127.0403399
12234274194,37.5782192,127.038521
12234274195,37.5782087,127.0383579
12234274196,37.5782079,127.0381456
12234274199,37.5781848,127.0351582
12234274200,37.5781835,127.0349275
12234274202,37.5792518,127.0422305
12234274203,37.5792791,127.0423227
12234274204,37.5793266,127.0424753
12234274205,37.579359,127.0425748
12234274208,37.5781463,127.0325892
12234274211,37.5778083,127.0306091
12234274212,37.5777752,127.0304643
12234274213,37.5777152,127.0302778
12234274214,37.577083,127.0281118
12234274221,37.5757338,127.0236253
12234274274,37.5782102,127.0350784
12234274277,37.5782058,127.0364017
12234274278,37.5782306,127.0364606
12234274282,37.5785308,127.0398714
12234274283,37.5785295,127.0397681
12234274284,37.5790525,127.0415739
12234274285,37.5791199,127.0416464
12234274316,37.5916216,127.0675518
12241031016,37.5826403,127.0482134
12387809506,37.574197,127.0726631
12389210396,37.5772068,127.0483746
12389232984,37.5772454,127.0449099
12389232986,37.5773523,127.0448458
12389250311,37.5756031,127.0470738
12389250312,37.575759,127.0452988
12389250313,37.5750672,127.0466386
12389250315,37.5755021,127.0449991
12389250325,37.5743043,127.0453335
12389250334,37.5765511,127.0467988
12389250335,37.576341,127.0472157
12389250337,37.5771553,127.044854
12389250348,37.5766707,127.0458949
12389250374,37.5755272,127.0445707
12389250380,37.5760439,127.0472955
12389250382,37.5774218,127.0450348
12389250386,37.5780398,127.0454834
12389250389,37.5751513,127.0467077
12389250394,37.5753545,127.0451957
12389250399,37.5766145,127.0459699
12389250411,37.5753454,127.0450113
12389250420,37.5752418,127.0445795
12389250430,37.5740684,127.0457462
12389250434,37.5740856,127.0458621
12389250438,37.5762285,127.0474457
12389250447,37.5742735,127.0450314
12389250450,37.5742416,127.0453727
12389250454,37.5739723,127.0455868
12389250462,37.5737789,127.0455951
12389250468,37.5771213,127.0448192
12389250474,37.576691,127.045632
12389250480,37.5768973,127.0460791
12389250484,37.5755869,127.0450031
12389250485,37.5754199,127.0449952
12389288114,37.5726519,127.0457356
12389288115,37.5717945,127.0450004
12389288118,37.5709382,127.049204
12389288122,37.5709664,127.046927
12389288123,37.5706864,127.0475883
12389288140,37.5726322,127.0430498
12389288158,37.5727318,127.0458361
12389288183,37.5736739,127.0459332
12389288185,37.5727658,127.0427482
12389288189,37.573048,127.047051
12389288192,37.5731812,127.0450871
12389288193,37.5730575,127.0453218
12389288194,37.5736728,127.0457963
12389288197,37.5709444,127.0469814
12389288201,37.5710858,127.0470679
12389288209,37.5701902,127.0486497
12389288211,37.5701866,127.0486985
12389288216,37.5708169,127.0493799
12389288222,37.5722214,127.0442675
12389288231,37.5716887,127.0473757
12389288245,37.5719465,127.0478528
12389288247,37.5713481,127.0486635
12389288249,37.5711644,127.0489124
12389288250,37.5711184,127.0489747
12389288253,37.5709656,127.0491641
12389288261,37.5706136,127.048358
12389288265,37.5707624,127.048075
12389288269,37.5709237,127.0481743
12389288270,37.5726329,127.045771
12389288277,37.5721033,127.0444971
12389288283,37.5710071,127.0468265
12389288298,37.5708222,127.047947
12389288302,37.5709088,127.0480388
12389288303,37.5730283,127.0453077
12389288304,37.5729151,127.0452131
12389288307,37.5719024,127.0478994
12389288309,37.5716146,127.0475426
12389288314,37.571833,127.0479922
12389288316,37.5718285,127.0480238
12389288317,37.5716316,127.048286
12389288318,37.5714222,127.0485632
12389288322,37.5720515,127.0480787
12389288325,37.5729392,127.0469165
12389288331,37.5708588,127.0491107
12389288332,37.5708814,127.0490812
12389288335,37.5739839,127.0460616
12389288341,37.5737914,127.0460544
12389288346,37.571031,127.0494574
12389288350,37.5718782,127.0483252
12389288352,37.5719659,127.0481961
12389288357,37.5719021,127.048119
12389288360,37.5717041,127.0483739
12389288361,37.571496,127.0486514
12389288362,37.5714222,127.0487498
12389288363,37.5712346,127.049
12389288365,37.5709209,127.0494151
12389288371,37.5720027,127.0445176
12389311272,37.5719928,127.0484524
12389311273,37.5714079,127.0492362
12389311274,37.5715671,127.0490216
12389311275,37.5718983,127.0485786
12389311276,37.5720504,127.0483754
12389311277,37.5722629,127.0480913
12389311278,37.572868,127.0472861
12389311279,37.5730925,127.04699
12389311280,37.5732298,127.0468062
12389311281,37.5733668,127.0466228
12389311282,37.5736059,127.0463026
12389311283,37.5712299,127.0494741
12389311284,37.5719566,127.0505356
12389311285,37.5725724,127.0512476
12389311287,37.5741935,127.0505655
12389311288,37.5737972,127.0512655
12389311290,37.5746169,127.0498383
12389311291,37.5748166,127.0494969
12389311293,37.5750423,127.0491091
12389311299,37.575624,127.0480916
12389311300,37.5753666,127.0485372
12389319201,37.5741382,127.0461859
12389319202,37.5749406,127.0468559
12389319205,37.5701566,127.0508402
12389319207,37.5676137,127.0518401
12389319210,37.5692343,127.0498715
12389319213,37.5726713,127.0541968
12389319216,37.5727463,127.0559128
12389319227,37.5723582,127.0515271
12389319228,37.5715078,127.0505618
12389319236,37.570638,127.0500174
12389319261,37.5720456,127.0518442
12389319278,37.5713887,127.0509437
12389319295,37.57022,127.0500337
12389319296,37.5726324,127.0513416
12389319297,37.5746434,127.0472784
12389319303,37.5699022,127.0490098
12389319312,37.5715854,127.0506654
12389319315,37.5722773,127.0550126
12389319340,37.5723576,127.0559017
12389319343,37.5748685,127.0468225
12389319349,37.5722784,127.0514466
12389319350,37.5723199,127.0538894
12389319387,37.572465,127.0515921
12389319389,37.5724288,127.0515985
12389319398,37.5722715,127.0520668
12389319405,37.5734321,127.0519179
12389319413,37.5749597,127.0492523
12389319429,37.5727133,127.0556201
12389319433,37.573104,127.0522502
12389319437,37.5727195,127.0557924
12389319438,37.5732269,127.051944
12389319439,37.5730854,127.0521822
12389319440,37.5729932,127.0556111
12389319446,37.5729643,127.0543501
12389319447,37.5726797,127.0543286
12389319455,37.5758543,127.0476775
12389319464,37.575049,127.0469121
12389319470,37.5757424,127.0474743
12389319471,37.5758384,127.047265
12389319481,37.5705655,127.0501162
12389319482,37.5726664,127.0543058
12389319483,37.5726762,127.0540892
12389319491,37.570685,127.0499533
12389319500,37.5699149,127.0491473
12389319505,37.5692607,127.0498352
12389319510,37.5711469,127.0495905
12389319514,37.5711452,127.0496715
12389319518,37.5678623,127.052258
12389319520,37.5677746,127.0523056
12389319522,37.5676109,127.0520608
12389319523,37.5676962,127.0519367
12389319524,37.567881,127.0517106
12389319525,37.5682735,127.051159
12389319530,37.5751308,127.0489555
12389319534,37.5742543,127.0504639
12389319544,37.5708883,127.0500766
12389319547,37.570827,127.0501082
12389358337,37.5752376,127.0553659
12389358338,37.576003,127.0575671
12389358340,37.5745274,127.0574553
12389358343,37.5748887,127.0577456
12389358345,37.5736335,127.0576159
12389358350,37.5761774,127.0558574
12389358357,37.5756165,127.0553553
12389358368,37.573017,127.0558192
12389358369,37.5729933,127.0570153
12389358370,37.5729882,127.056743
12389358371,37.5729834,127.0564832
12389358372,37.5729784,127.0562173
12389358376,37.5720884,127.0574916
12389358378,37.5723376,127.0572684
12389358380,37.5719564,127.0572427
12389358381,37.5717249,127.0572163
12389358382,37.5714699,127.0571879
12389358383,37.570974,127.0573986
12389358384,37.5709544,127.057146
12389358385,37.5703175,127.0570934
12389358387,37.5697377,127.0572893
12389358390,37.5679223,127.0571081
12389358391,37.5674978,127.0575766
12389358393,37.5680243,127.0568565
12389358398,37.5672386,127.0566165
12389358399,37.5670473,127.0565191
12389358400,37.5669247,127.056734
12389365914,37.5655157,127.0546416
12389365916,37.5658144,127.055087
12389365917,37.5656676,127.0552856
12389365935,37.573242,127.0558541
12389365937,37.5738574,127.0534958
12389365978,37.5731319,127.0541771
12389365982,37.5669532,127.0564483
12389365986,37.5661995,127.0555651
12389365990,37.5729971,127.0572162
12389365996,37.5727546,127.057218
12389366000,37.5734713,127.052547
12389366005,37.5659263,127.0556154
12389366011,37.5752359,127.05528
12389366026,37.5730189,127.0559087
12389366035,37.5680903,127.0568928
12389366036,37.568085,127.0568821
12389366043,37.5682444,127.0565743
12389366044,37.5682216,127.0563617
12389366053,37.5679426,127.0568221
12389366060,37.573213,127.0545516
12389366082,37.5662303,127.0556158
12389366102,37.5746684,127.0586932
12389366103,37.5708425,127.0573878
12389366108,37.5761331,127.05782
12389366109,37.5763921,127.0561865
12389366121,37.5752389,127.0554307
12389366137,37.5642369,127.0566759
12389366144,37.5743862,127.0533899
12389366150,37.5756242,127.0551826
12389366155,37.5653674,127.0550521
12389366156,37.5652542,127.0549191
12389366161,37.5757919,127.0553083
12389366162,37.5727179,127.0572663
12389366163,37.5727665,127.0560587
12389366164,37.5729752,127.0560499
12389366165,37.5662285,127.0555102
12389366167,37.5668184,127.0566321
12389366169,37.5733945,127.0525201
12389366176,37.5729656,127.0541207
12389366177,37.5659057,127.0555746
12389366178,37.5736597,127.055368
12389366196,37.573014,127.0556774
12389366205,37.5730092,127.0550421
12389366215,37.5757263,127.0552044
12389366217,37.5679311,127.0568318
12389366218,37.5754645,127.0551534
12389366219,37.5755479,127.055264
12389366220,37.5753481,127.0551588
12389366221,37.5753508,127.0552748
12389366225,37.5677044,127.0570226
12389366234,37.5739698,127.0530148
12389366236,37.5747872,127.0577447
12389366239,37.5661043,127.0557837
12389366241,37.5660663,127.0557576
12389366246,37.5678482,127.0570798
12389366257,37.5680593,127.0571263
12389366260,37.5679768,127.0571275
12389366263,37.567841,127.0573434
12389366268,37.5745333,127.05354
12389366273,37.574793,127.0574773
12389366278,37.575021,127.0577468
12389366280,37.5697896,127.057294
12389366285,37.5670852,127.0568041
12389366286,37.5671381,127.0565808
12389366287,37.5730788,127.0573401
12389366288,37.573066,127.0575761
12389366289,37.5730028,127.0576593
12389366291,37.5708466,127.0571372
12389366295,37.5743667,127.0533716
12389366300,37.5727929,127.0576432
12389366304,37.5727105,127.0575459
12389366307,37.5680904,127.0571282
12389366308,37.5681138,127.0569011
12389366309,37.5678296,127.0570717
12389366310,37.5678836,127.0568398
12389366319,37.5750117,127.0561572
12389366321,37.566128,127.0553908
12389366324,37.5660831,127.0554012
12389366326,37.5660482,127.0553827
12389366330,37.5658548,127.055136
12389366333,37.5660674,127.0548657
12389366336,37.5729696,127.0549432
12389366337,37.5729773,127.05508
12389366338,37.5745627,127.0535725
12389366342,37.5661421,127.0545753
12389366344,37.5663347,127.0542478
12389366346,37.5661466,127.0540342
12389366358,37.5761231,127.0575762
12389366366,37.5771439,127.0575231
12389366374,37.5773062,127.0576169
12389366377,37.5655837,127.0548245
12389366378,37.5654519,127.0550079
12389366381,37.5655938,127.054731
12389366382,37.5660243,127.0557824
12389366383,37.5659162,127.0556546
12389391573,37.576056,127.0578091
12389391574,37.5767387,127.0578588
12389391580,37.5783107,127.0571689
12389391581,37.5784934,127.0570356
12389391582,37.5786798,127.0569024
12389391585,37.5808352,127.0553392
12389391586,37.5799448,127.0559771
12389391587,37.5813291,127.0549804
12389391588,37.5810353,127.0551908
12389391590,37.5820221,127.0544844
12389391592,37.5816421,127.0519789
12389391593,37.5818773,127.0521704
12389391595,37.5830246,127.0537484
12389391598,37.5814272,127.0518018
12389391599,37.5811796,127.0516032
12389391600,37.5809782,127.0517403
12389414801,37.5810121,127.0510135
12389414802,37.5762531,127.0499027
12389414803,37.5758552,127.0481839
12389414804,37.5776948,127.0487862
12389414807,37.5798604,127.0508199
12389414808,37.5788375,127.0500069
12389414813,37.5796655,127.0503833
12389414818,37.5787794,127.0488223
12389414819,37.5785703,127.0497898
12389414821,37.5774754,127.0486063
12389414822,37.5771063,127.0485942
12389414827,37.5752748,127.049214
12389414828,37.5771278,127.0573105
12389414832,37.576055,127.0551138
12389414833,37.5760879,127.0552728
12389414836,37.5746516,127.0532067
12389414837,37.576318,127.0544111
12389414840,37.5763762,127.0544889
12389414860,37.5750503,127.0526965
12389414863,37.5750973,127.0526623
12389414871,37.5756659,127.0530076
12389414872,37.5752211,127.0506959
12389414880,37.577903,127.0485589
12389414885,37.5782014,127.0475038
12389414887,37.5768176,127.055834
12389414902,37.5765481,127.0560218
12389414913,37.5775243,127.0486475
12389414914,37.577417,127.0488475
12389414916,37.5750494,127.0524105
12389414917,37.5749537,127.0525993
12389414934,37.5777132,127.0579416
12389414935,37.5767548,127.0493276
12389414955,37.575819,127.0482581
12389414964,37.5762803,127.0498292
12389414967,37.5763047,127.0498171
12389414971,37.5746785,127.0502912
12389414980,37.5750436,127.0508082
12389414981,37.5789293,127.0500795
12389414986,37.5747869,127.0500961
12389414994,37.5751215,127.0494006
12389415009,37.5762202,127.0499915
12389415011,37.5762202,127.050027
12389415023,37.5773304,127.0582125
12389415028,37.5752817,127.0514687
12389415033,37.5754156,127.0516646
12389415044,37.5761341,127.0478196
12389415047,37.5760343,127.0478336
12389415054,37.5758849,127.0481233
12389415066,37.5768298,127.0489421
12389415068,37.5783934,127.0571086
12389415073,37.5759943,127.0550213
12389415075,37.5746894,127.0533325
12389415084,37.5809323,127.0514054
12389415090,37.5772443,127.0559721
12389415100,37.5761003,127.0551823
12389415109,37.5766014,127.0555127
12389415110,37.5819737,127.0525417
12389415112,37.575946,127.0506097
12389415133,37.5772395,127.056001
12389415135,37.5759067,127.0550089
12389415138,37.5745424,127.0531397
12389415141,37.5796192,127.0562363
12389415146,37.5776843,127.0573696
12389415157,37.5790253,127.0498734
12389415161,37.578854,127.0492975
12389415167,37.5751032,127.050604
12389415168,37.5751705,127.0504735
12389415172,37.5787449,127.0499314
12389415173,37.5820783,127.0523257
12389415176,37.5808243,127.0516136
12389415179,37.5799105,127.0560023
12389415182,37.5808776,127.0513334
12389415186,37.5774234,127.0580368
12389415193,37.5735898,127.0523431
12389415199,37.5735762,127.0520685
12389415208,37.5778353,127.0485181
12389415225,37.5752344,127.0588361
12389415230,37.5777874,127.049154
12389415235,37.5830978,127.0536933
12389415238,37.5814908,127.0548652
12389415243,37.5775876,127.0575486
12389415245,37.5807974,127.0556535
12389415246,37.5806975,127.0554421
12389415247,37.5745137,127.0531213
12389415248,37.5789666,127.0498149
12389415249,37.5788535,127.0497152
12389415253,37.577726,127.048809
12389415257,37.5778073,127.0486028
12389415259,37.5779166,127.0486608
12389415260,37.5797716,127.0561236
12389415263,37.5767793,127.0563738
12389415266,37.5768417,127.0564684
12389415269,37.5770947,127.056231
12389415271,37.5747136,127.053366
12389415276,37.5753253,127.0491295
12389415277,37.5798561,127.0563109
12389415279,37.5752131,127.0492867
12389415280,37.575329,127.0491503
12389415281,37.579774,127.0507507
12389415282,37.5798723,127.0505504
12389415283,37.574451,127.0506354
12389415292,37.5784874,127.0573152
12389415293,37.5831775,127.0535723
12389415294,37.5833449,127.0533778
12389415295,37.574695,127.0532544
12389415296,37.5745929,127.0531424
12390427107,37.5782209,127.0644549
12390427109,37.5868191,127.0522523
12390427119,37.5862113,127.0496971
12390427120,37.5864489,127.05194
12390427126,37.5808555,127.0610272
12390427127,37.5806737,127.0610334
12390427128,37.5802914,127.0610236
12390427129,37.5800771,127.0607763
12390427130,37.5799563,127.0604786
12390427131,37.5798075,127.0601662
12390427132,37.5858279,127.0504433
12390427133,37.5853305,127.0524943
12390427141,37.5856416,127.0524919
12390427142,37.5859551,127.0527272
12390427143,37.5862429,127.052987
12390427148,37.5865149,127.0536784
12390427149,37.5865196,127.0541239
12390427159,37.5836618,127.0532985
12390427166,37.5800005,127.0587193
12390427167,37.5790423,127.0578924
12390427171,37.579647,127.0564775
12390427172,37.5795334,127.0597189
12390427173,37.579275,127.0594978
12390427174,37.5789036,127.0570188
12390427175,37.5784039,127.0573757
12390427176,37.5778423,127.0593564
12390427177,37.5778781,127.0596434
12390427179,37.5796844,127.060081
12390427180,37.5795672,127.0598618
12390427192,37.5785517,127.0602766
12390427193,37.5782138,127.0603299
12390427195,37.5782307,127.060171
12390427200,37.5778451,127.0612217
12390431901,37.5781822,127.0608807
12390431902,37.5798298,127.060505
12390431903,37.5796675,127.0601633
12390431930,37.5779538,127.0619293
12390431931,37.5779862,127.0621864
12390431933,37.5781389,127.0634935
12390431934,37.5780626,127.063619
12390431935,37.5785558,127.0651292
12390431938,37.5783381,127.063035
12390431941,37.5779085,127.0580522
12390431942,37.5815918,127.0552882
12390431956,37.5825648,127.0548362
12390431958,37.5824601,127.0544567
12390431960,37.5782793,127.0603666
12390431963,37.5825436,127.0543903
12390432005,37.5786978,127.0622237
12390432006,37.5788269,127.0579436
12390432013,37.5835599,127.0543784
12390432014,37.5795645,127.0580348
12390432018,37.5787583,127.0594376
12390432032,37.5795007,127.0599244
12390432036,37.5791279,127.0599825
12390432048,37.57827,127.06015
12390432049,37.5789914,127.0599772
12390432050,37.5789887,127.0601054
12390432059,37.5795316,127.0598972
12390432078,37.5779086,127.0640074
12390432079,37.5786245,127.0602513
12390432080,37.5785989,127.0601248
12390432082,37.5780239,127.0624859
12390432098,37.5775956,127.0616913
12390432100,37.5778677,127.0613278
12390432109,37.5769855,127.0630706
12390432110,37.5791096,127.0622613
12390432111,37.578055,127.0635382
12390432114,37.5801892,127.0584964
12390432116,37.579709,127.0582956
12390432117,37.5854595,127.0522688
12390432118,37.5854875,127.0515603
12390432121,37.5850219,127.0523392
12390432126,37.5791256,127.0578972
12390432130,37.5774611,127.0603951
12390432137,37.577822,127.0611126
12390432138,37.5778204,127.0610811
12390432139,37.5777497,127.060487
12390432145,37.5851535,127.0525768
12390432148,37.5792871,127.0593678
12390432150,37.5797903,127.0577519
12390432153,37.5795927,127.057725
12390432157,37.5782157,127.0608786
12390432161,37.5793388,127.06089
12390432162,37.5779389,127.0579684
12390432164,37.5796923,127.0599086
12390432165,37.5796033,127.0598259
12390432171,37.5804727,127.0590942
12390432172,37.5802091,127.0586533
12390432179,37.5782846,127.0601993
12390432180,37.5783026,127.0603398
12390432210,37.579115,127.0623674
12390432213,37.5797446,127.062278
12390432214,37.5796427,127.0601094
12390432215,37.5791372,127.0601151
12390432220,37.5862074,127.0521125
12390432222,37.5797023,127.0564371
12390432223,37.5799846,127.0562343
12390432227,37.5781998,127.059974
12390432235,37.5779665,127.0600997
12390432245,37.5858984,127.0501453
12390432246,37.5860953,127.0502133
12390432247,37.5856078,127.0511738
12390432251,37.5837873,127.0559671
12390432265,37.5836629,127.0543773
12390432267,37.5836743,127.0543119
12390432269,37.5837456,127.0542911
12390432273,37.582817,127.0541761
12390432274,37.5795297,127.0600476
12390432275,37.5795137,127.0599193
12390432276,37.5790309,127.0601619
12390432277,37.5791144,127.0601423
12390432279,37.5855848,127.0511767
12390432280,37.5782901,127.0603458
12390432282,37.5858492,127.0513677
12390432286,37.5857185,127.0518467
12390432289,37.5790732,127.0580529
12390432290,37.5790735,127.0578953
12390432291,37.5797856,127.0578323
12390432295,37.5800784,127.0581944
12390432297,37.5806114,127.0584351
12390432303,37.585458,127.0524014
12390432307,37.5781746,127.0601621
12390432308,37.5782741,127.060178
12390432310,37.5783923,127.0636139
12390432311,37.5823996,127.0590902
12390432313,37.5815924,127.0555618
12390432315,37.5781516,127.0608826
12390432317,37.5783571,127.0626361
12390432335,37.584347,127.05593
12390432338,37.5863428,127.0518511
12390432347,37.5836938,127.0535582
12390432348,37.5833902,127.0552366
12390432349,37.5843498,127.0560426
12390432351,37.5783701,127.0634293
12390432357,37.5780693,127.0636915
12390432363,37.5782837,127.0626448
12390432373,37.5780702,127.0613837
12390432375,37.5780304,127.0610403
12390432376,37.5779916,127.0607156
12390432379,37.5779585,127.0604461
12390432383,37.5779856,127.0603425
12390432389,37.5781552,127.0603177
12390432392,37.5781605,127.0605319
12390432395,37.578018,127.0609365
12390432397,37.583414,127.0538029
12390432398,37.5836837,127.053617
12390432400,37.5814526,127.0552066
12390432401,37.5815431,127.0551452
12390432404,37.5834606,127.0548112
12390432405,37.5835671,127.0548518
12390432411,37.583686,127.0542045
12390432417,37.5812241,127.0609832
12390432419,37.5811885,127.061014
12390432434,37.5797481,127.0600377
12390432435,37.5797489,127.0600156
12390432439,37.5835817,127.0533545
12392873295,37.5811276,127.0468862
12392878401,37.5808453,127.047103
12392878412,37.580584,127.0461888
12392878413,37.5805912,127.0461545
12392878415,37.580431,127.0462375
12392878419,37.5805273,127.0466713
12392878458,37.5825592,127.0483129
12392878459,37.5825681,127.0480008
12392878460,37.5825765,127.0481344
12392878463,37.5823759,127.0478847
12392878466,37.5827128,127.047587
12392878467,37.5827578,127.0475356
12392878471,37.5852119,127.0509486
12392878472,37.5827561,127.0487053
12392878479,37.5806204,127.046129
12392878482,37.5814138,127.0496743
12392878497,37.5813221,127.0469765
12392878526,37.5815815,127.0498107
12392878534,37.5805283,127.0460411
12392878536,37.5806007,127.0461096
12392878538,37.5804815,127.0463888
12392878540,37.5803909,127.0460632
12392878541,37.5807899,127.0454223
12392878543,37.580757,127.0468437
12392878545,37.5809289,127.0468291
12392878547,37.5827885,127.0475004
12392878548,37.5825023,127.0483832
12392878550,37.582686,127.0481585
12392878555,37.580715,127.0452232
12392878556,37.5806937,127.0453558
12392878558,37.5807224,127.0454344
12392878559,37.5807397,127.045423
12392878560,37.5807392,127.0453594
12392878561,37.5807373,127.0452768
12392878562,37.5806821,127.0469957
12392878568,37.5824354,127.0478306
12392878569,37.5807371,127.0457464
12392878571,37.5805003,127.0460041
12392878584,37.5810317,127.0471289
12392878589,37.5812587,127.046898
12392878590,37.5802046,127.0458892
12392878592,37.5803212,127.0457544
12392878598,37.5813848,127.0470558
12392878599,37.5813719,127.0470649
12392878600,37.5837851,127.050002
12392878601,37.5839463,127.0497966
12392878603,37.5814381,127.0466357
12393112763,37.5965557,127.0603088
12393112764,37.590192,127.0581004
12393112766,37.5900227,127.0575673
12393112767,37.5898903,127.0566988
12393112768,37.5901536,127.0560195
12393112769,37.589978,127.0560367
12393112770,37.5898698,127.0560945
12393112771,37.5901427,127.055784
12393112772,37.5899472,127.0557811
12393112775,37.5900349,127.0556616
12393112776,37.5894933,127.0549395
12393112777,37.5889927,127.0542879
12393112778,37.5891667,127.0549305
12393112780,37.5910909,127.0675103
12393112784,37.5891754,127.0628758
12393112789,37.5886429,127.063061
12393112790,37.5881124,127.0633246
12393112792,37.5874205,127.0651654
12393112797,37.587045,127.0638185
12393170001,37.5871517,127.0638122
12393170006,37.5901223,127.0592458
12393170012,37.5890619,127.0581284
12393170017,37.5880102,127.0559328
12393170018,37.5876953,127.0553363
12393170019,37.5887103,127.0578153
12393170022,37.5880942,127.0545377
12393170027,37.5887052,127.0533922
12393170031,37.5899809,127.063157
12393170032,37.5905204,127.0655133
12393170036,37.5904965,127.0649924
12393170037,37.5905971,127.0653998
12393170040,37.5907856,127.0662853
12393170041,37.5907749,127.0670937
12393170043,37.5908767,127.066887
12393170048,37.5922472,127.0698882
12393170054,37.5874588,127.0678725
12393170056,37.5859253,127.0673601
12393170058,37.5881363,127.0695517
12393170066,37.5870697,127.0672814
12393170067,37.5890049,127.0688251
12393170068,37.5896036,127.0689886
12393170074,37.5892059,127.0698683
12393170077,37.5870675,127.0696151
12393170078,37.5870593,127.0702507
12393170079,37.5870431,127.0702118
12393170080,37.5859845,127.0711511
12393170082,37.5850167,127.0718478
12393170083,37.5846203,127.0703358
12393170085,37.5847575,127.0676099
12393170086,37.5849485,127.0675421
12393170091,37.5845525,127.0679806
12393170093,37.5850623,127.0680841
12393170094,37.5868769,127.0675654
12393170095,37.5869237,127.0675806
12393170096,37.5868433,127.0696929
12393170097,37.5865663,127.0695314
12393170101,37.5847821,127.0720499
12393170102,37.5829529,127.0685434
12393170103,37.5829367,127.0682548
12393170108,37.5823101,127.0685048
12393170109,37.5821891,127.0682514
12393170110,37.5811639,127.0682375
12393170112,37.5809122,127.0684801
12393170113,37.5805211,127.0682318
12393170116,37.5793399,127.0731081
12393170119,37.5718479,127.0777059
12393170122,37.5796878,127.0763573
12393170127,37.5749757,127.0768073
12393170140,37.5722666,127.0746106
12393170151,37.5742196,127.0720485
12393170152,37.5742404,127.0717583
12393170153,37.5752981,127.0718305
12393170154,37.5752863,127.0721279
12393170155,37.5730354,127.071677
12393170157,37.5775498,127.0722902
12393170159,37.57636,127.0722037
12393170160,37.5763762,127.0719027
12393170166,37.5788935,127.0727542
12393170167,37.5799291,127.0755599
12393170169,37.579911,127.0746984
12393170170,37.5791888,127.0734868
12393170172,37.5788691,127.0702744
12393170173,37.5787052,127.071426
12393170174,37.57886,127.0700338
12393170175,37.5798754,127.0684975
